x,y,label
0.04699530454302893,0.14547993027791492,0
0.10639375991717065,0.11325168795963463,0
0.10640538958516403,0.1166560799515702,0
0.06737441731212164,0.14556500093383412,0
0.058557171753187066,0.1520191950347681,0
0.11723020640831151,0.11669925398694954,0
0.07857003552989276,0.148404206748093,0
0.06613487338143935,0.15707075542484825,0
0.040288998006615104,0.16817368309252592,0
0.11663971840962663,0.1310491405089516,0
0.07221357635384242,0.1626332480081732,0
0.10606288528192089,0.14599066373238137,0
0.16535313085561043,0.078305491165053,0
0.12452880173869418,0.13743851862575562,0
0.14156363561978677,0.12366256387423186,0
0.11774771515887221,0.1497219246242416,0
0.1150461144221199,0.15494069812136171,0
0.1429819684758036,0.13331165381745852,0
0.13442256444042294,0.14537052394477978,0
0.10233155548971128,0.17242101165139978,0
0.12243586873982751,0.1619305738087622,0
0.18115200501783107,0.09705599765890255,0
0.12416696367646932,0.16689789209425085,0
0.17390325394067546,0.11865491101818809,0
0.15728234310986478,0.14368418600065216,0
0.14524723257433975,0.15924897502453084,0
0.16360585825683893,0.144141577458201,0
0.175288631071095,0.13385367515202232,0
0.17467369474472566,0.13872207091970912,0
0.21601269817333957,0.0649429874628788,0
0.19138560697390322,0.12404658144351591,0
0.19999966506308134,0.11474157557863841,0
0.2056012564094427,0.10979832219415436,0
0.21815643914350563,0.08893779844001652,0
0.23629756153197842,0.02920282208398675,0
0.22260172278179302,0.09131022191333024,0
0.20194014537269275,0.1353571765402706,0
0.23301795613103543,0.07764590364331042,0
0.20161970956682387,0.1446138871595422,0
0.18447644863770685,0.1696529271528,0
0.20061359880443,0.15437102918513623,0
0.15249813533983622,0.2051722861729232,0
0.18288662844541503,0.18218537203954172,0
0.21925875702685574,0.1409427869927407,0
0.2096648196234776,0.15903691701797246,0
0.2643773901730531,0.026115927838290608,0
0.22218570489443268,0.1501628780908753,0
0.2282864217153397,0.14543445639165842,0
0.1902893746024033,0.196007352218421,0
0.23407154245458917,0.14565390733879024,0
0.25491154523735315,0.1114128989384466,0
0.2398541100289414,0.14582002886292075,0
0.2677513980828335,0.09228202124682905,0
0.2705142439301029,0.09194942573039412,0
0.2827023059182218,0.05612924786076876,0
0.29049853378061496,0.0115188549360649,0
0.27848100566418654,0.09183664997144055,0
0.2680403175266894,0.12496459640655115,0
0.2729883259825649,0.12011586143554645,0
0.2888909679664231,0.08362835506007571,0
0.29727168967064616,0.05995869619674236,0
0.3007795009184227,0.05498697007747089,0
0.2985650363189289,0.07674457111648597,0
0.29580939010767576,0.09528437765027843,0
0.24020356887151478,0.2011184077321652,0
0.3008256435135695,0.0960568784335483,0
0.26439200645887734,0.17722597046701433,0
0.28383972232083954,0.1494956134904596,0
0.3198991991648855,0.046826704577813724,0
0.3193256513517588,0.0647011628935635,0
0.3275533435457733,0.022435600308421396,0
0.3276087140000954,0.04603345754760591,0
0.31786086937638014,0.10037718281762503,0
0.31982542318148877,0.1024691902065153,0
0.3263819272449969,0.0891782580087991,0
0.3357232815907305,0.05890715530049913,0
0.33888577346513676,0.05523966545648565,0
0.3128975031933163,0.14736864210719364,0
0.34098553744460186,-0.07135240888873536,0
0.32584967701598705,0.13014143284836194,0
0.31827758690766583,0.1535553532680582,0
0.34411460358971624,0.09078896114778078,0
0.35815399828638406,0.013168110782955903,0
0.3600593685364748,-0.02465135400953979,0
0.3515564075250991,0.09205349359946677,0
0.3444319487072026,0.12353244120946623,0
0.334601079386992,0.15419529725390627,0
0.3678898738601073,-0.04737210328097188,0
0.370601311304139,-0.04590544291027127,0
0.37214199527535985,-0.0533020251757379,0
0.36627992954280914,0.09518652946115803,0
0.3800228894362311,0.026595489426330905,0
0.38158045002766705,0.03790638233427993,0
0.38594499391186027,0.00392112053167939,0
0.3524747699404782,0.16331378585188597,0
0.3907121162397121,0.014401515008224125,0
0.3865425014099879,0.07358209066812528,0
0.39506188321913177,-0.02709554720301608,0
0.3956520331509412,0.0475260185273083,0
0.3947569582324941,-0.07049790038272712,0
0.40281176483834863,-0.023706773971380136,0
0.38789390640977583,-0.11994385404266902,0
0.4080657964975327,-0.019286289030493942,0
0.4032286700656545,0.07968878246820152,0
0.4133891622867733,-0.010937680358583566,0
0.39056871179831704,-0.1433368284173839,0
0.4135721201117727,-0.06433631856679563,0
0.4096116740080488,-0.09748638405377796,0
0.4209564852662034,0.04688045377470468,0
0.42448378038305346,-0.03667483108220894,0
0.4207100347519689,-0.08171007310455795,0
0.4022051004036051,-0.15510975364817609,0
0.42519939303284604,-0.0848559158034768,0
0.43252172096303315,-0.05567446207695031,0
0.4345177275689927,-0.05967601315313612,0
0.43598647409409186,0.0669883314087464,0
0.4418150397637585,-0.03985518199663741,0
0.41869697534590755,-0.15398601631412545,0
0.4079706421667803,-0.18660453836913574,0
0.44776875292459883,-0.054949553913287645,0
0.38571350521528397,-0.2387655233939858,0
0.41952311702892875,-0.1790652785346743,0
0.4449837369624697,-0.11111342269837096,0
0.46020223822498657,0.029595281704439758,0
0.4555920513187337,-0.086114390077505,0
0.44802411899430544,-0.1287811382716717,0
0.41920730052637356,-0.20956713021764412,0
0.46143899837713587,-0.09530323447412432,0
0.4544931712134488,-0.13346418479233205,0
0.43292205098268494,-0.19833271890300386,0
0.4765570245860941,0.045210319396056346,0
0.4808701481343896,-0.017895113253220508,0
0.42359824563547543,-0.23353626540161235,0
0.4714884240822734,-0.1187611728335796,0
0.4600857261795713,-0.16483363361455258,0
0.4717100523953613,-0.13709355709679102,0
0.39911354584714476,-0.2906578261603994,0
0.49474450714724216,-0.038504639050968285,0
0.3871248945398081,-0.3144562823944802,0
0.41337993790113786,-0.28349908309344923,0
0.45752541950736586,-0.21081750894530296,0
0.42039809455060223,-0.2820821951240362,0
0.3048562987520044,-0.4073223707196023,0
0.49278471706229116,-0.13626670837750962,0
0.46953704692716114,-0.2085891514079252,0
0.5021371192873013,-0.1200601017454199,0
0.4625067593685798,-0.2350272685156257,0
0.35614133549836097,-0.3806841684420502,0
0.5234364752829599,-0.019765464247301242,0
0.3885986109444251,-0.35496398383691097,0
0.5071435829561332,-0.1498604426345702,0
0.35929863742097795,-0.39142594910622236,0
0.48495649532373697,-0.22315143591476186,0
0.41852993379223213,-0.3354015566209461,0
0.3527107119626315,-0.4073712925848341,0
0.39447014051364643,-0.3707516608530143,0
0.4283362328389328,-0.3351289148690907,0
0.511763451361407,-0.19134754425301748,0
0.32044347965652636,-0.4456193968161539,0
0.46525060566694687,-0.2959054997242344,0
0.4505045813191602,-0.3222326739383375,0
0.45752248770612974,-0.31661347574582005,0
0.4362345211605427,-0.3493788357947533,0
0.3010956840189978,-0.4738304430137073,0
0.30058895029828214,-0.4771168794573704,0
0.461178505935492,-0.32884877397666556,0
0.4539618458995163,-0.3429157804239954,0
0.4785807635839978,-0.3122355920971463,0
0.38960212764923435,-0.4214396509108395,0
0.5280270039228927,-0.23123976318054698,0
0.36414741398026723,-0.4500852322540098,0
0.3172158433262926,-0.4873011772340487,0
0.4621178420439218,-0.3570101743367647,0
0.4219558804347531,-0.40730307897361495,0
0.4548709405910955,-0.3741402838179035,0
0.5174942212615989,-0.286438090449392,0
0.47816931666749185,-0.3523808169611662,0
0.34972191313756823,-0.4832146196423129,0
0.3574141071496066,-0.4806798867338483,0
0.5283716155708568,-0.28745470674450047,0
0.16012273434879207,-0.5823991932694079,0
0.5321744050892604,-0.2909508781304992,0
0.3856731580973013,-0.4713434939789191,0
0.3388400734304001,-0.5090725928998981,0
0.28138162889576834,-0.5457686944763416,0
0.46838250955631217,-0.4009252613313832,0
0.4088094029203803,-0.46486000767156577,0
0.156971084322863,-0.6014061109490064,0
0.37327167562388136,-0.500119313228534,0
0.3924889839320058,-0.4884033898340159,0
0.34991145130340895,-0.5227756833607816,0
0.34334593848121614,-0.5300995503558323,0
0.4026120440322201,-0.4898648787030682,0
0.33625777613058644,-0.5405362325885442,0
0.13836606916412966,-0.6239397068237126,0
0.45548490934522806,-0.45187299436789763,0
0.4244406212333117,-0.4844875708369898,0
0.14326401477540432,-0.6305460915922361,0
0.48728506517862885,-0.4288515872002749,0
0.3018016944487816,-0.5775259176797714,0
0.29271932469140666,-0.5849858441236553,0
0.24120874095413417,-0.6107344262477594,0
0.24829376442031073,-0.6105948907794826,0
0.30687271399453764,-0.5861871136556661,0
0.26664859965045346,-0.608282469387588,0
0.4908826426804249,-0.4510861065911105,0
0.2308838552891801,-0.6280804556193758,0
0.16282591081132242,-0.6516445870163066,0
0.2562077236570047,-0.6236053573757974,0
0.24918474991993886,-0.6291412058845828,0
0.2319458364345038,-0.6383659180718344,0
0.269767127780276,-0.6260562241202976,0
0.29047987768199013,-0.6194880830033662,0
0.32487497656225706,-0.6050092577728927,0
0.26310272600913986,-0.637028554112652,0
0.5369511289307193,-0.4360882271565516,0
0.30319270469945003,-0.6245296124387779,0
0.3687012573153263,-0.5911925192832996,0
0.19676676572317342,-0.6709923797264591,0
0.20365585041945852,-0.6715530603093982,0
0.1780670550729158,-0.6813774206199271,0
0.3935338168330633,-0.5870695106961191,0
-0.03342234288479166,-0.7084852821750101,0
0.27740117507195206,-0.6554987197155334,0
0.3532341372690087,-0.6208298687244936,0
0.2517757277984134,-0.6711182648475905,0
0.09898912652644258,-0.7124542925500278,0
0.07258453857142308,-0.7181456936178955,0
0.1876466819961535,-0.6995818925120014,0
0.3511932540173314,-0.6363382054819595,0
0.061427246124985686,-0.7267318497357776,0
-0.057324397825584406,-0.7295810021509465,0
-0.06350995651662161,-0.7315843155391054,0
0.033819755130583794,-0.7360655624681472,0
0.29266763769853615,-0.6789563074578789,0
0.16231342777706925,-0.7238802753187388,0
0.1461996470115054,-0.7298621897458042,0
0.1576992467218193,-0.7300284337612561,0
-0.045600524699307476,-0.747984715825505,0
0.061116681095208666,-0.7493916422227769,0
-0.0949124124291545,-0.7483914871399264,0
0.005544660021964888,-0.7568719214320354,0
0.14970639690353782,-0.7444958501016962,0
-0.2896222970297198,-0.7047111403095461,0
-0.1154857757478446,-0.7556369860381995,0
0.0494163624789791,-0.7653235641082171,0
0.024159256177393756,-0.769044175146691,0
0.1849380472121973,-0.7494488459799896,0
0.13295694395856109,-0.7629375524229082,0
0.17754359404695985,-0.7563846221257828,0
-0.18758486167704636,-0.7565395384987188,0
0.0178631985137255,-0.7817508246129612,0
-0.16044487833915216,-0.7678780771685135,0
0.277965519604125,-0.7362424110065515,0
0.2612968434298638,-0.7449782934250709,0
-0.07143124122845694,-0.7887520642001979,0
-0.2870574333741189,-0.740814670903528,0
-0.007976010849959822,-0.7969525696959936,0
0.17545227358697205,-0.780009452465375,0
-0.08045760959879455,-0.7979590297647017,0
0.1601959460704417,-0.7884006948286734,0
-0.1758395998673251,-0.7876279268891877,0
0.23137321387484527,-0.7757546223434096,0
0.11620360082533113,-0.8036725490926059,0
0.02604275627834015,-0.8141199084988677,0
0.21512395322607158,-0.7882133629997155,0
-0.32700499842251196,-0.7514839219164589,0
-0.08033401858900903,-0.8181204649158117,0
0.12217788140552979,-0.8154594247733065,0
-0.2436064800430358,-0.790377639025921,0
-0.1422166924207571,-0.8172926805973468,0
-0.0385609043864699,-0.831186210616552,0
0.11246464054829713,-0.8269741677542384,0
-0.24228701385088383,-0.801262282028251,0
0.21233523660807452,-0.8123054991116807,0
-0.2984214490094468,-0.7874553403268844,0
0.04633179830459711,-0.8433397886291096,0
-0.43821222184013553,-0.724968003683695,0
-0.35173953237244876,-0.7733953354868522,0
0.14208714619870205,-0.8402007706839458,0
-0.26927219124766744,-0.8111080017574751,0
-0.18992373675310617,-0.8358366178678445,0
-0.29175858746574884,-0.8086244746375574,0
-0.3790467848185144,-0.7743613166917847,0
-0.32491329172583694,-0.801293410051487,0
0.06150492204668116,-0.8649840147039837,0
-0.3116846129986304,-0.8119026363313356,0
-0.2526076755476932,-0.8347982400460114,0
-0.12596731819434928,-0.8655686496629004,0
-0.4033317820710925,-0.7789679082232176,0
-0.4456994358822491,-0.7584344269596861,0
-0.23036473042995942,-0.8515977099109867,0
-0.1734372491735925,-0.8675450727738838,0
-0.569544753194225,-0.6802754101705247,0
-0.26152962071710784,-0.8504184891422991,0
-0.4223698290430581,-0.7859256510959293,0
-0.08909574763095199,-0.8902898204374686,0
-0.514593220429661,-0.7350095318617056,0
-0.10383253818586383,-0.8937380706940978,0
-0.6817300215227395,-0.5910240401525848,0
-0.5734514856420058,-0.6998196181326773,0
-0.5254806428040657,-0.7395982876578916,0
-0.23827172390004028,-0.8780182857737023,0
-0.4942115660407673,-0.7668187574551154,0
-0.44835200052085217,-0.797380511040852,0
-0.16312280133223894,-0.9026726024117758,0
-0.4042787960326962,-0.8261899133815068,0
-0.35684603223498,-0.8504756506473078,0
-0.536198311151489,-0.7535042548586446,0
-0.1379501537838447,-0.9169999872867737,0
-0.6613006370997623,-0.653647597991973,0
-0.23518954799120773,-0.9021788335005291,0
-0.20147636371011413,-0.9128678243937886,0
-0.6844667131977686,-0.640404473792397,0
-0.5468944044678017,-0.7643453579422163,0
-0.4658772746511727,-0.8191416164874625,0
-0.6168857126291127,-0.7156930279382487,0
-0.47074372997031777,-0.8221357952925956,0
-0.5660290227106148,-0.7628060473767824,0
-0.4829555503948879,-0.8208431121723693,0
-0.38963822469936576,-0.8717750013845667,0
-0.471161549449462,-0.8334321069945412,0
-0.7372476956565729,-0.6147140506741764,0
-0.23780062198350913,-0.932564315189466,0
-0.6761834223883726,-0.6883543337091798,0
-0.6917200549536321,-0.6763298081762208,0
-0.5141499246273386,-0.8224378371629547,0
-0.6301736215317473,-0.7406101589845595,0
-0.6126633104619145,-0.7583841318807868,0
-0.31299897283813755,-0.9259738937039806,0
-0.48868624412681205,-0.84940420984343,0
-0.7437570390998249,-0.6419077305209868,0
-0.7824927736478402,-0.5982106656119076,0
-0.7130400509847036,-0.6831312196347135,0
-0.7842230267752078,-0.6041892260240312,0
-0.5262143824442016,-0.8414970956765799,0
-0.754561800853545,-0.648564994049425,0
-0.6674783162639134,-0.7412600403075493,0
-0.6874364041721392,-0.7262445801648912,0
-0.0,-0.0,1
-0.0015671915900138745,-0.001955831817805191,1
-0.003549617405959519,-0.003539164673861152,1
-0.005566248646264909,-0.005054620086821406,1
-0.007110335710825089,-0.007067178174416963,1
-0.010568980127464189,-0.006732818766980247,1
-0.009841494867570688,-0.011369881777228703,1
-0.009608664295847127,-0.014678575606571369,1
-0.018255012629334218,-0.008292287921991626,1
-0.020033413654273077,-0.010365959255374506,1
-0.02383028358947308,-0.007762367034624656,1
-0.01883972778186146,-0.020127347917861207,1
-0.02661248130513543,-0.014010452177218519,1
-0.02708038679221278,-0.018116395118626446,1
-0.02701864248644182,-0.02238617885531871,1
-0.037574004922354805,0.0012255037529384425,1
-0.03871963111030745,-0.010431695307817975,1
-0.02852315998077169,-0.03165034873651906,1
-0.034139646001217765,-0.029489789192544823,1
-0.043028217550248354,-0.02039966153134958,1
-0.02613910611023209,-0.04277024857886353,1
-0.04385886064617908,-0.02909438855367334,1
-0.039387262015378115,-0.03858530159707256,1
-0.05033099449972263,-0.02810043491024134,1
-0.04793251243006999,-0.036339262208339156,1
-0.06118246649772181,-0.013511496229082381,1
-0.05611507073867031,-0.03312556897072419,1
-0.060054523410374094,-0.03118607354731475,1
-0.0678397668738649,-0.01795433687746704,1
-0.0631955925502515,-0.03590191104182926,1
-0.07222912284946931,-0.020885033727784823,1
-0.06896365696910735,-0.03578279280886334,1
-0.07298475401781794,-0.033246745437897636,1
-0.06797397182062517,-0.04711632889816783,1
-0.08218678315853155,-0.02250763416666425,1
-0.07266447676956932,-0.04913806162749712,1
-0.08452377599488636,-0.031565545685178054,1
-0.08984382364014384,-0.022962568886081208,1
-0.08068363732175503,-0.05060084439129448,1
-0.07850881462907737,-0.0582265069682835,1
-0.08921020166824695,-0.04573541346997653,1
-0.10242010586651754,-0.008312690008513363,1
-0.10390801650518078,-0.016836166901387513,1
-0.1045037385703465,-0.026329019712812464,1
-0.09182032852916912,-0.061071719334040715,1
-0.11032533427178015,-0.0234113213211569,1
-0.1150553696176457,-0.007323641174320739,1
-0.11612576611451099,-0.019757212027527032,1
-0.09461280279856595,-0.07430133544843344,1
-0.12192086326376582,-0.014726393279957176,1
-0.12528908214748732,0.002462690198464522,1
-0.12588325895429076,-0.022163984049234,1
-0.1300778558087456,-0.008035506378561394,1
-0.13260012269773153,-0.007846591039358577,1
-0.13527825143869657,-0.004032685094520725,1
-0.13579672076772292,-0.02367250633678131,1
-0.13711699958603046,-0.029954918683985216,1
-0.1428407401924162,-0.002164764788327705,1
-0.13321917712653875,-0.05816503574020389,1
-0.14274953090313441,-0.03857475820598549,1
-0.14785531625462234,0.027417672054778172,1
-0.1520331022024586,0.016090512653604252,1
-0.15532972569598555,-0.004272386947467154,1
-0.15789466776388916,-0.00014769620418805083,1
-0.15195208751974618,-0.05137163325617007,1
-0.16268020355542487,-0.008598220392420496,1
-0.1644103102579037,-0.01819030116698791,1
-0.16776502130187895,0.007208099005940894,1
-0.16892526179932385,0.022567667423582124,1
-0.16909928634309676,0.036208043354174,1
-0.17394056360636748,0.022877532015302,1
-0.17761673136948697,0.010801421439778322,1
-0.1798489137955951,-0.01473016421808546,1
-0.1815761091671447,-0.022439349591152943,1
-0.1787759440558233,-0.04935514858113912,1
-0.187524954914906,0.012926094460536263,1
-0.18888989552288651,0.0245313372581888,1
-0.19135304863505723,0.02502477084873841,1
-0.1839900583046983,0.06605678464620657,1
-0.1972070027189892,-0.01764690174824021,1
-0.1979804850367091,0.031693533290963416,1
-0.1993521330516561,-0.03835074622306644,1
-0.20445320868131045,0.020851883930755856,1
-0.18146696351073502,0.10169602946197762,1
-0.18536160583575623,0.09981184660088668,1
-0.212743872547146,0.011087175223786007,1
-0.19868712138864067,0.08354892226213062,1
-0.21803762386926745,-0.0018071484552386616,1
-0.2205163917939576,-0.003928292842361404,1
-0.21651454128174977,0.05362989846699206,1
-0.22171186541062843,0.041508145331601104,1
-0.19355795210193222,0.12062886927555232,1
-0.22895014026444271,-0.027337309020917275,1
-0.22761500106934104,0.05018923671462453,1
-0.23325759038680627,0.033061464850668416,1
-0.23175776663455244,0.054568122637602606,1
-0.2367326714136146,0.04297354880222756,1
-0.23377768452659142,0.06670368634103938,1
-0.23185330669645704,0.0810573772459363,1
-0.24113457867064203,0.05846194159053546,1
-0.23911413781594196,0.07508731510736331,1
-0.25281448948480695,-0.01269112223089106,1
-0.24123210245035265,0.08460745264415818,1
-0.24889095688845284,0.06850051261463551,1
-0.2511924670676256,0.06958172336700684,1
-0.25446837637240793,0.06706655641016167,1
-0.23273129654428037,0.12811553274442491,1
-0.26808149092912625,-0.0069059132044793515,1
-0.18950462152938316,0.193271492632867,1
-0.27137891151783416,0.03134349364135175,1
-0.26718631254382036,0.06794131364172597,1
-0.26392514357227864,0.0879559465614222,1
-0.22864855382526328,0.16282909368099502,1
-0.2329336825526141,0.16108594647948088,1
-0.2396188767994186,0.15561313229483406,1
-0.2682791722410357,0.10534406475241113,1
-0.2895758551485863,0.02584388250031628,1
-0.28863194380080404,0.051742070034770424,1
-0.24424990698015558,0.16674455048080594,1
-0.2582180962617763,0.1492442999049228,1
-0.26840690351938057,0.13568134464903023,1
-0.23734043217421844,0.1887724079006501,1
-0.20223635852188673,0.2293301775668501,1
-0.29127660447138537,0.10093933720605079,1
-0.256928223169207,0.1748433471402048,1
-0.2343153841403873,0.20794871767451878,1
-0.21572149321333645,0.2306235656986491,1
-0.3036228497146041,0.0955266602499479,1
-0.17335310684527525,0.2699307814369283,1
-0.2622598405196563,0.18907145193962369,1
-0.3043957381065042,0.11618238555650737,1
-0.19609032068304183,0.2633308473453812,1
-0.2765097534154415,0.18162848061004985,1
-0.27346525234921537,0.19059870636678267,1
-0.2006757994828661,0.2692906603592295,1
-0.2088987452646544,0.2661564170943383,1
-0.24109891639747888,0.24093876246799215,1
-0.3076541324096087,0.1524595779480561,1
-0.2656457887166395,0.22148290931411393,1
-0.2234330126937071,0.26728260669041487,1
-0.1813580051990883,0.3003732320055421,1
-0.200272353957688,0.29115434581213356,1
-0.264453049731718,0.23816397787573645,1
-0.27000947189434793,0.23567471378459487,1
-0.2529458512538242,0.2574273382119057,1
-0.3463764929947404,0.10995034541321448,1
-0.31455453363141966,0.18694672153672923,1
-0.24514579191635075,0.2750229312764045,1
-0.3278988454053796,0.17340537085075447,1
-0.3225620283926524,0.18816582970442103,1
-0.21258696111322742,0.31006056585771125,1
-0.25128718075192075,0.28297741070003557,1
-0.1966203136826746,0.32629000720312384,1
-0.18303274150897453,0.3369563016189168,1
-0.18545339492111934,0.33849069680580757,1
-0.2829841538231473,0.26613873220346196,1
-0.25243864740233757,0.2985600286520697,1
-0.26434924486807004,0.29145995642808964,1
-0.23084780832818375,0.32174112208567923,1
-0.25516581803105637,0.3060876656810486,1
-0.24719988715145563,0.3157455080023334,1
-0.24560784283476797,0.3201501469035538,1
-0.2071897387811813,0.34917133744944023,1
-0.32845457291276775,0.24291407688403918,1
-0.35619232546035423,0.20511140801361066,1
-0.17241261398119556,0.375877803132824,1
-0.2581298259968557,0.32627957022679854,1
-0.29501835289056344,0.2968926268505395,1
-0.21705279497074648,0.3607955137677627,1
-0.11095315215750087,0.4087683175835818,1
-0.247643394343609,0.34670487778681847,1
-0.22688243733111596,0.36359019378752133,1
-0.21936672929915838,0.3710878825077177,1
-0.15232943747957264,0.4059443222407531,1
-0.34404863796890245,0.26796495954531957,1
-0.2822650052997072,0.3356983004138253,1
-0.2634972961309616,0.35375247994833703,1
-0.3018753757659144,0.32505418379037143,1
0.00805939320954643,0.44604248291524823,1
-0.2445570862037661,0.37610255276647225,1
-0.19325925673577626,0.40763607452831635,1
-0.06456390868487498,0.4490160186033411,1
-0.21888854932785995,0.4001897333409663,1
-0.2559271985827429,0.38060213857835923,1
-0.2321479483626149,0.3984586689199786,1
-0.20813327820348185,0.4143191329247352,1
-0.20921557122893436,0.4165801693918251,1
-0.2084257309179567,0.419775961166887,1
-0.15440982868048064,0.44515869140272774,1
-0.18790900468428234,0.4348182807340342,1
-0.12134609966002732,0.46046986189305716,1
-0.12292468497088427,0.4626446719535992,1
-0.11975062847933807,0.4660645035013275,1
-0.14498820589472697,0.46146839665855033,1
-0.19914641003472214,0.44356088374277935,1
-0.2106378641689082,0.4409996512278899,1
-0.10148436917630352,0.4806307727779957,1
-0.06112267677548552,0.48993633542611376,1
-0.2763954475616667,0.4121411058703061,1
-0.10750839750798545,0.487021952251723,1
-0.19049570987730308,0.46364435475083415,1
-0.29871886045360546,0.40563601169348046,1
-0.18678368507103454,0.4705494423533583,1
-0.21092254162228596,0.4629908832936168,1
-0.1817927481685073,0.47786691651080565,1
-0.09791773328889025,0.5043675148438123,1
0.03440186695221082,0.5151433064181971,1
-0.14283843451580466,0.49874592833687936,1
-0.3140806379430849,0.4160654273335339,1
-0.1831634224862877,0.4907418648298407,1
-0.12925013807858685,0.5101986986027832,1
-0.19835465625160992,0.4902123992143806,1
-0.08803958189410677,0.5239836032799015,1
-0.1139629898579119,0.5215283335065768,1
-0.13330282502718174,0.5195111803451938,1
-0.1374210264071998,0.5210294404893226,1
-0.11988221246689015,0.5279126262140051,1
-0.1570925147932681,0.5206776927619519,1
-0.16379165837052342,0.5212369955109033,1
-0.040124661907434786,0.5474035823594777,1
0.02402733460138322,0.5508546795956833,1
0.016194122885260103,0.5536479245215138,1
-0.16173156176515646,0.5323662477182959,1
0.11475143945751023,0.5469901603282225,1
-0.11363115795367855,0.5497834661060119,1
0.028356377567955407,0.5631963685569942,1
-0.06608063300091065,0.5625482027569261,1
0.027377926362403927,0.5682631777129227,1
0.13906554336557025,0.5542484883996858,1
0.00721498627583231,0.5738894851813371,1
0.017082495516776146,0.5761879322708011,1
0.19375806764624876,0.5455619732199576,1
-0.0901846102891685,0.5744171521271728,1
-0.07753285315066136,0.5787899629378659,1
0.1713771419747769,0.5608675765128623,1
0.07366540057379004,0.5843474423045525,1
0.12649543818394043,0.5777940401372237,1
-0.013501162040888574,0.5938315031959998,1
-0.012720721936166652,0.5963555721195943,1
0.2156489202539896,0.5588323010468383,1
0.0981833817156667,0.5934364297255433,1
-0.2791938067489401,0.5356107996010037,1
-0.0546665650294352,0.6040476616831649,1
0.06245164899099107,0.6058120712987711,1
-0.05228303811431909,0.6092897374235685,1
0.26657841287023487,0.5531501050727847,1
0.27110539219586405,0.5537373987317757,1
0.13933213364706162,0.6031637515483531,1
-0.054738994367780354,0.6191388164991015,1
0.3272581799443941,0.5313691324745192,1
0.09417695420958039,0.619448282752598,1
0.23658631036941438,0.5828888029567708,1
0.17816137939847435,0.6059294427982813,1
0.08497467694149059,0.6283656273741136,1
0.1871928382215332,0.6084468358598565,1
0.11185485470214694,0.6292331986845218,1
0.2665102295733481,0.5836334493609854,1
0.35854580458991997,0.5350915372713474,1
0.25871629474014585,0.5926034343367762,1
0.3742901890124159,0.5303463707798758,1
0.1061275211188177,0.6429287655916421,1
0.3791279438559285,0.5330619504902171,1
0.3268278631137165,0.5695276499076936,1
0.1355626546819183,0.645057114332993,1
0.3809951754201341,0.5409518195892452,1
0.37107872245122947,0.5508263065647584,1
0.28243736441638817,0.6038820908306263,1
0.16813647961514674,0.6477055948398648,1
0.34213721360732247,0.578009577848159,1
0.11618049347295802,0.6640994897947747,1
